ffc26,bill campbell,,"Mina's suitor, slain",,
ffc29,danny devito,,"para-lawyer, supportive, cynical",Dick Shifner,
ffc29,jon voight,,"wife beater, killed",Cliff Riker,
ffc29,mary kay place,,,,
ffc29,mickey rourke,,,,
ffe10,victor jory,,,,
ffe10,reginald denny,,,,
fff10,joss ackland,,,,
fff10,patricia hodge,,,,
fff10,david warner,,,,
fff10,fiona fullerton,,,,
fff10,richard johnson,,,,
fgi10,claude brasseur,,,,
fgi10,michel piccoli,,,,
fgi10,mariechristine barrault,,,,
fgi20,daniel auteuil,,"poet, thief, hero, villain",,
fhe10,beverly bonner,,"nurse, involved",,
fhe10,terri susan smith,,,,
fic1,van heflin,,corporation boss,,
fic1,everett sloane,,new manager,,
fic1,ed begley,,old manager,,
fic1,beatrice straight,,,,
fic1,elizabeth wilson,,,,
fic20,blythe danner,,,,
fic20,edward herrmann,,,,
fic20,patricia neal,,,,
fic20,ramon bieri,,,,
fic20,lainie kazan,,,,
fjs2,lee tracy,,president's wife,,AAN
fjs2,margaret leighton,,,,
fjs2,edie adams,,,,
fjs2,kevin mccarthy,,,,
fjs2,ann sothern,,,,
fjs2,gene raymond,,,,
fjs5,yul brynner,,CIA agent,,
fjs5,clive revill,,enemy,,
fjs5,anton diffring,,swiss,,
fjs5,britt ekland,,,,
fjs5,moira lister,,,,
fjs10,charlton heston,,astronaut,,
fjs10,kim hunter,,"ape scientist, savior",,
fjs10,roddy mcdowall,,ape fiancee,,
fjs10,maurice evans,,dishonest ape minister of science,,
fjs10,james whitmore,,,,
fjs10,linda harrison,,human,,
fjs10,jeff burton,,astronaut,,
fjs10,george taylor,,human,,
fjs10,robert gunner,,astronaut,,
fjs13,george c. scott,,"field commander, general, tough",Patton,AA
fjs13,karl malden,,US general,Bradley,
fjs13,michael bates,,British general,Montgomery,
fjs13,karl michael vogler,,German general,Rommel,
fjs13,stephen young,,commander's assistant,,
fjs13,frank latimore,,,,
fjs13,tim considine,,,,
fjs14,michael jayston,ruler,weak tsar,Nicholas,
fjs14,janet suzman,,empress,Alexandra,
fjs14,harry andrews,,,,
fjs14,tom baker,,advisor,Rasputin,
fjs14,michael bryant,,revolutionary,Lenin,
fjs14,maurice denham,,,,
fjs14,jack hawkins,,,,
fjs14,ian holm,,,,
fjs14,curt jurgens,,,,
fjs14,john mcenery,,,,
fjs14,eric porter,,,,
fjs14,michael redgrave,,,,
fjs14,alan webb,,,,
fjs14,irene worth,,,,
fjs16,steve mcqueen,,,,
fjs16,don gordon,,,,
fjs16,anthony zerbe,,,,
fjs18,gregory peck,,sadistic Nazi geneticist,Josef Mengele,
fjs18,james mason,,,,
fjs18,lilli palmer,,,,
fjs18,denholm elliott,,,,
fjs18,john dehner,,,,
fjs18,david hurst,,,,
fjs18,anne meara,,,,
fjs18,michael gough,,,,
fjs18,bruno ganz,,cloned candidate dictator,Hitler,
fjs22,george c. scott,,"divorced artist, hero",Hemingway,
fjs22,claire bloom,,"ex-wife, visits",,
fjs22,hart bochner,,first son,,
fjs22,gilbert roland,,old Cuban skipper,,
fjs29,frank langella,,,,
fjs29,john gielgud,,archaelogist,,
fjs35,luciano pavarotti,,star singer with problem,Giorgio,
fjs35,kathryn harrold,scientist,"doctor, cures, wins love",Pamela Taylor,
fjs35,william albert,,manager,,
fjs35,paola borboni,,nun,,
fki10,peter horton,,doctor,,
fki10,linda hamilton,,girlfriend,,
fki18,anthony michael hall,,"star, researches pilot role",,
fki18,michael pare,,,,
fki18,terry kiser,,,,
fkp10,mary pickford,,,,
fkp10,flora finch,,,,
fkr20,lee vancleef,,ex-confederate soldier,,
fks10,buster crabbe,,space pilot,Flash Gordon,
fks10,charles middleton,,alien king,Ming the Merciless,
fl8,lil dagover,,"young woman, wants to save lover from Death",,
fl8,bernard goetzke,,lover,,
fl13,gustav froehlich,savior,confused son,Freddie,
fl13,rudolf kleinrogge,scientist,robot inventor,Rotwang,
fl19,spencer tracy,,"traveller, mistaken for murderer, apparently killed, revenges",,
fl19,sylvia sidney,,,,
fl19,bruce cabot,,,,
fl19,walter abel,,,,
fl19,edward ellis,,,,
fl19,walter brennan,,,,
fl19,frank albertson,,,,
fl20,sylvia sidney,,moll,Bonny,
fl20,henry fonda,,gangster,Clyde,
fl20,jean dixon,,,,
fl20,barton maclane,,,,
fl20,margaret hamilton,,,,
fl23,randolph scott,,,,
fl23,dean jagger,,,,
fl23,virginia gilmore,,,,
fl23,slim summerville,,,,
fl23,chill wills,,,,
fl23,barton maclane,,,,
fl24,walter pidgeon,,"hunter, potential assassin",,
fl24,joan bennett,,"seamstress (streetwalker), killed",,
fl24,george sanders,villain,Nazi villain,,
fl24,john carradine,ruler,dictator,Hitler,
fl24,roddy mcdowall,innocent,child,,
fl24,ludwig stossel,,"nazi, killed by arrow",,
fl27,edward g. robinson,"scientist, suspect","professor, trapped",,
fl27,joan bennett,love interest,beautiful girlfriend,,
fl27,edmund breon,,"lover, intruder, killed",,
fl27,dan duryea,,blackmailer,,
fl27,raymond massey,,"professor's friend, district attorney",,
fl27,dorothy peterson,,wife,,
fl27,robert blake,,,,
fl27,thomas jackson,,,,
fl28,ray milland,,released from asylum,,
fl28,marjorie reynolds,,heroine,,
fl28,dan duryea,villain,cutthroat,,
fl28,carl esmond,,German spy,,
fl28,hillary brooke,,,,
fl28,alan napier,,,,
fl29,edward g. robinson,,"pimp, falsely convicted, executed",,
fl29,joan bennett,,"goldigger prostitute, murdered",,
fl29,dan duryea,,"client, murderer",,
fl29,margaret lindsay,,,,
fl29,rosalind ivan,,,,
fl29,samuel s. hinds,,,,
fl30,gary cooper,,scientist spy,,
fl30,lilli palmer,,,,
fl30,robert alda,,,,
fl30,vladimir sokoloff,,,,
fl30,ludwig stossel,,,,
fl35,marilyn monroe,,,,
fl35,barbara stanwyck,,,,
fl35,robert ryan,,,,
fl35,paul douglas,,,,
fl35,j.carrol naish,,,,
fl37,glenn ford,,independent-thinking cop,,
fl37,alexander scourby,,gangster,,
fl37,lee marvin,,tough gangster,,
fl37,gloria grahame,,"tough lush, scalded, helps cop",,
fl37,carolyn jones,,,,
fl40,glenn ford,,,,
fl40,gloria grahame,,,,
fld10,deborah kerr,,"Irish IRA member, spies for Germans, falls for English officer",,
fld10,trevor howard,,English officer,,
fld10,raymond huntley,,,,
fld10,liam redmond,,,,
fld10,brefni orourke,,,,
fld18,jean simmons,,shipwrecked,,
fld18,noel purcell,,,,
fld18,cyril cusack,,,,
fld20,joyce grenfell,,,,
fld20,edward rigby,,,,
fld20,guy middleton,,,,
fld20,muriel aked,,,,
fld20,bernadette ofarrell,,,,
fle10,richard b. shull,,,,
fle10,dick oneill,,,,
fle10,dan resin,,,,
fle10,joseph sirola,,,,
fll4,william farnum,,,,
fll4,loretta young,bit role,weeping child in hospital,,
fll7,william farnum,,outlaw,Jean Valjean,
fll10,pauline frederick,,"wealthy woman, sinks low",,
fll30,corinne griffith,,lady,Emma Hamilton,
fll30,victor varconi,,admiral,Horatio Nelson,
fll30,h.b. warner,,,,
fll30,montagu love,,,,
fll30,marie dressler,,,,
fll40,ann harding,,"unjustly accused wife, thrown out",,
fll40,clive brook,,husband,,
fll40,o.p. heggie,,suspected lover,,
fll40,conrad nagel,,,,
fll40,beryl mercer,,,,
fll59,clive brook,,,,
fll59,diana wynyard,,wife,,
fll59,frank lawton,,son,,
fll59,herbert mundin,,butler,,
fll59,una oconnor,,servant,,
fll59,ursula jeans,,,,
fll59,beryl mercer,,,,
fll62,heather angel,,,,
fll62,valerie taylor,,,,
fll62,beryl mercer,,,,
fll62,alan mowbray,,,,
fll70,charles laughton,,nasty captain,,AAN
fll70,clark gable,,mutinous leader,,AAN
fll70,franchot tone,,"true midshipman, accused, reprieved",,AAN
fll70,henry stephenson,,,,
fll70,donald crisp,,,,
fll70,eddie quillan,,,,
fll70,francis lister,,,,
fll70,spring byington,,,,
fll70,ian wolfe,,,,
fll75,claudette colbert,saviore,cafe girl,Cigarette,
fll75,rosalind russell,,,,
fll75,nigel bruce,,,,
fll80,bob burns,,,,
fll80,frances dee,,,,
fll80,lloyd nolan,,,,
fll80,mary nash,,,,
fll80,ralph morgan,,,,
fll80,porter hall,,,,
fll80,clarence kolb,,,,
fll80,frank mcglynn,,president,Lincoln,
fll85,claudette colbert,victim,"accused of witchcraft, to be hanged",,
fll85,harvey stephens,,doctor,,
fll85,louise dresser,,witch's aunt,,
fll85,edward ellis,,elder,,
fll85,beulah bondi,,elder's wife,,
fll85,bonita granville,,"elder's daughter, makes false accusation",,
fll85,virginia weidler,,elder's daughter,,
fll85,donald meek,,local,Ezra,
fll85,e.e. clive,,local,Bilge,
fll85,halliwell hobbes,,local,Jerome,
fll85,pedro decordoba,,,Mr.~Morse,
fll85,madame sultewan,,slave,,
fll85,henry kolker,,chief justice,,
fll85,william farnum,savior,crown justice,,
fll85,sterling holloway,,drunk cow herder,,
fll85,j.farrell macdonald,,sea captain,,
fll85,lionel belmore,,tavern keeper,,
fll85,agnes ayres,bit role,local,,
fll89,ronald colman,hero,"rebel, poet, vagabond king",,
fll89,basil rathbone,ruler,sly king,Louis XI,AAN
fll89,frances dee,,"frosty great lady, loved",,
fll89,ellen drew,,warm unkempt wench,,
fll89,c.v. france,,,,
fll89,heather thatcher,,,,
fll89,henry wilcoxon,,,,
fll89,sidney toler,,,,
fll89,bruce lester,,,,
fll89,ralph forbes,,,,
fll89,montagu love,,,,
fll89,william farnum,,,,
fll99,jimmy cagney,,editor,Condor,
fll99,sylvia sidney,,Chinese double spy,Iris Hilger,
fll99,wallace ford,,newspaper owner,,
fll99,robert armstrong,,embassy official,,
fll99,frank puglia,,Japanese heavy Colonel,Col.Tojo,
fll99,rhys williams,,,,
fll99,charles ruggles,,,,
flm1,franchot tone,,district attorney,,
flm1,jean wallace,,,,
flm1,myron mccormick,,,,
flm1,marlene dietrich,cameo role,,,
flm1,henry fonda,cameo role,,,
flm1,john garfield,cameo role,,,
flm1,marsha hunt,cameo role,,,
flm1,burgess meredith,cameo role,,,
flm3,joseph cotten,,mysterious stranger,Edgar Allan Poe,
flm3,leslie caron,,threatened girl,,
flm3,louis calhern,,,,
flm3,joe desantis,,,,
flm3,jim backus,,,,
flm3,margaret wycherly,,,,
flr10,sylvia kristel,,runs virtual reality sex systems,,
fm3,gustav vonwangenheim,agent,"agent, hero",Renfield,
fm3,alexander granach,sidekick,"real estate broker, follower",,
fm4,emil jannings,victim,Vil,"doorman, demoted, becomes rich, revengeful",
fm6,emil jannings,,devil,Mephisto,
fm6,william dieterle,,,,
fm7,janet gaynor,"innocent, hero","young true farmer's wife, threatened",,AA
fm7,margaret livingston,vamp,seductive city girl,,
fm9,charles farrell,,,,
fm9,mary duncan,,vamp,,
fm9,david torrence,,,,
fm10,anne chevalier,,"virgin, resists adulation, lover",Reri,
fmd3,margaret lindsay,,,,
fmd3,donald woods,,,,
fmd3,e.e. clive,,,,
fmd10,jack haley,,reporter,,
fmd10,ann savage,,heiress,,
fmd10,barton maclane,,crook,,
fmd20,roy rogers,,cowboy,,
fmd20,trigger,animal,horse,,
fmd20,dale evans,,cowgirl,,
fmd20,gabby hayes,,,,
fmd20,douglas fowley,,,,
fmd20,the sons of the pioneers,,singers,,
fmx10,chuck berry,Mus,Rock-and-roller,,
fmx10,jerry lee lewis,,,,
fob30,buster crabbe,,space pilot,Flash Gordon,
fob30,charles middleton,,alien king,Ming the Merciless,
fob50,buster crabbe,,space pilot,Flash Gordon,
fob50,charles middleton,,alien king,Ming the Merciless,
fob50,anne gwynne,,evil princess,sonia,
fob70,johnny sheffield,,"adeventurer, retrieves idol",Bomba,
fob70,paul guilfoyle,,,,
foz20,bill murray,psychopath,searching multiphobic,,
foz20,richard dreyfuss,scientist,self-centered shrink,,
foz20,charlie korsmo,,shrink's son,,
foz20,julie hagerty,,shrink's wife,,
foz22,steve martin,innocent,floundering architect,,
foz22,donald moffat,,architect's father,,
foz22,vasek simek,cameo role,subversive,,
foz25,kevin kline,victim,high school teacher,,
foz25,matt dillon,,"student, turned movie star, embarrasses teacher",,
foz25,tom selleck,,gay journalist,,
foz25,bob newhart,villain,principla,,
foz29,angela bassett,,wants to sttle down with Nick,,
fpy1,keir dullea,,disturbed boy,SFIFF,
fpy1,janet margolin,,schizophrenic girl,SFIFF,
fpy1,howard dasilva,,psychiatrist,,
fpy1,neva patterson,,dominating mother,,
fpy1,clifton james,,helpful assistant,,
fpy7,truman capote,,narrator,,
fpy7,martin balsam,,,Ivor Belli,
fpy7,mildred natwick,,,Miss Miller,
fpy7,geraldine page,,,,
fpy7,maureen stapleton,,Mary OMeaghan,,
fpy8,barbara hershey,,well-off teenager,,
fpy8,richard thomas,,,,
fpy8,ralph waite,,,,
fpy10,carrie snodgrass,,"repressed wife, nude",Tina,AAN
fpy10,frank langella,,lover,,
fpy10,peter boyle,,in therapy,,
fpy20,faye dunaway,,movie star,Joan Crawford,
fpy20,diana scarwid,,adopted daughter,,
fpy20,steve forrest,,,,
fpy20,howard dasilva,,producer,Louis B. Mayer,
fpy22,christopher reeve,villain,"priest, Irish cardinal",,
fpy22,genevieve bujold,,"nun-to-be, seduced",Clara,
fpy22,fernando rey,,pope,,
frc1,jason robards~jr.,,comedy writer,,
frc1,martin balsam,,cheerful lazy,,AA
frc1,barbara harris,,,,
frc1,sandy dennis,,,,
frd10,mako,,"Japanese magnate, buys Detroit comapny",,
frd10,rip torn,,underling,,
frd10,nancy allen,,killed,,
frf26,christopher lee,,count,Dracula,
frf26,rupert davies,,,,
frf28,pat heywood,psychopath,psychopath,Mumsy,
frf28,michael bryant,,"victims drunken boyfriend, assumes guilt",,
frf30,ferdy mayne,,modern vampire,,
frf35,ralph richardson,Nar,crypt keeper,,
frf35,peter cushing,villain,"poet, seeks revenge",Grimsdyke,
frf35,patrick magee,victim,victimized blind man,,
frf35,nigel patrick,Nar,threatened,,
frf35,joan collins,victim,scared,,
frf35,richard greene,,brought back to life,,
frf40,kim novak,,,,
frf40,jack hawkins,,,,
frf40,joan collins,,,,
frf40,suzy kendall,,,,
frf40,donald houston,,,,
frf45,jack palance,psychopath,"antiques dealer, weird",,
frf45,diana dors,,to be sacraficed to idol,,
frf45,trevor howard,,,,
frf45,hugh griffith,,,,
frf45,julie ege,,,,
frf45,suzy kendall,,,,
frg10,jamie farr,,doctor,Marry Morton,
frg10,bo svenson,,sheriff,,
frh10,jason robards~jr.,,rebel hero,,
frh10,richard lynch,,rebel leader,,
frh10,john saxon,,traitor,,
frh10,russ tamblyn,,"nice drink merchant, killed",,
frj30,ronald colman,,"ex-war hero, adventurer",,AA
frj30,joan bennett,,damsel in distress,,
frj30,claud allister,,villain,Algy,
frj30,lilyan tashman,,,,
frj30,montagu love,,,,
frj30,lawrence grant,,kidnapped uncle,,
frk10,donald sutherland,,vampire enemy,,
frk10,rutger hauer,,aristocratic vampire,,
frl10,fess parker,,,,
frl10,jeffrey hunter,,,,
frl10,jeff york,,,,
frm1,jeff daniels,,scared doctor,,
frm1,julian sands,,uppity entomologist,,
frm1,henry jones,,,,
frm6,ernie hudson,,tough guide,Monroe Kelly,
frm6,tim curry,,"assistant in expedition, killed",,
frm10,bruce willis,,psychiatrist,,
frn3,noah beery,,oppressor,,
frn5,nita naldi,,aristocratic temptress,Dona Sol,
frn5,walter long,,,,
frn8,ramon novarro,,roman charioteer,,
frn8,francis x. bushman,,,Messala,
frn8,may mcavoy,,,,
frn9,norma talmadge,vamp,courtesan,Camille,
frn9,gilbert roland,hero,hero,Armand,
frn11,greta garbo,"savior, vamp",glamorous Russian spy,,
frn11,conrad nagel,,"Austrian captain, seduced, saved",,
frn11,gustav vonseyffertitz,,spy chief,,
fro10,david keith,,,,
fro20,michael biehn,,"successful climber, biophysicist, falls rescues",Lou Reichardt,
fro28,leonor varela,,queen,Cleopatra,
fro28,timothy dalton,,emperor,Ceasar,
frp2,barbra streisand,,,GG,
frp2,kris kristofferson,,,,
frp10,sterling hayden,,gipsy leader,,
frp10,brooke shields,,"beloved, kidnapped",,
frp10,eric roberts,,,,
frp10,susan sarandon,,,,
frp10,shelley winters,,,,
frp10,judd hirsch,,,,
frp14,christopher jones,,,,
frp14,ralph richardson,,,,
frp14,pia degermark,,,,
frp14,paul rogers,,,,
frr17,gian maria volonte,,exciled doctor,,
frr17,lea massari,,,,
frr20,placido domingo,,seduced soldier,Don Jose,
frs10,phil silvers,,,,
frs10,ed lauter,,comic,,
frt5,bob hope,,tenderfoot,,
frt5,roy rogers,,government agent,,
frt5,jane russell,,lady bandit,,
frt5,trigger,animal,horse,,
frt5,douglass dumbrille,,,,
frt5,bill williams,,,,
frt5,lloyd corrigan,,,,
frt7,debbie reynolds,,teenage waif,Susan,
frt7,anne francis,,,,
frt7,glenda farrell,,,,
frt10,dean martin,,young telepathic goon,,
frt10,jerry lewis,,artist friend,,
frt10,shirley maclaine,,,,
frt10,dorothy malone,,,,
frt10,eva gabor,,,,
frt10,jack elam,,,,
frt13,jayne mansfield,,"dumb moll, to become star, likes to cook",Jerri,
frt13,tom ewell,,theatrical agent,Tom Miller,
frt13,edmond obrien,,retired gangster,Fats Smarty Murdock,
frt13,henry jones,,goon,Mousie,
frt13,julie london,,"singer, apparition",Julie London,
frt16,jayne mansfield,,,,
frt16,tony randall,,"advertsing man, to be the world greatest lover",,
frt16,betsy drake,,,,
frt16,joan blondell,,,,
frt20,jerry lewis,,admirer,,
frt20,marilyn maxwell,,"movie star, mather",,
frt20,reginald gardiner,,,,
frt20,hans conried,,,,
frt20,isobel elsom,,,,
frt20,jimmie gleason,,,,
frt20,connie stevens,,,,
frt22,bing crosby,,parish priest,,
frt22,robert wagner,,,,
frt22,debbie reynolds,,,,
frt22,ray walston,,,,
frt22,les tremayne,,,,
frt22,connie gilchrist,,,,
frt22,frank mchugh,,,,
frt23,jerry lewis,,poor guy,,
frt23,ed wynn,,,,
frt23,judith anderson,,,,
frt23,anna maria alberghetti,,,,
frt23,henry silva,,,,
frt23,robert hutton,,,,
frt23,count basie,,,,
frt25,jerry lewis,,,,
frt30,tony randall,,detectice,Poirot,
frt30,robert morley,,,Major Hastings,
frt30,anita ekberg,,,,
frt30,maurice denham,,,,
frt30,james villiers,,,,
frt30,guy rolfe,,,,
frt32,doris day,"suspect, innocent","widow, plant guide, mermaid impersonator, spy suspect",,
frt32,john mcgiver,,,,
frt32,paul lynde,,general,,
frt32,edward andrews,,,,
frt32,dick martin,,business partner,,
frt32,george tobias,,,Mr.Fenimore,
frv10,gerard depardieu,,"loser, hired to find Marie",,
frv20,gerard depardieu,,repentent gangster,,
frw1,kay francis,,golddigger,,
frw1,james ellison,,,,
frw1,nigel bruce,,,,
frw1,margaret hamilton,,,,
frw1,katherine alexander,,girlfriend,,
frw10,judith anderson,,gangster,,
frw10,dennis okeefe,agent,police officer,,
frw10,eric blore,,crook,,
frw10,marc lawrence,,,,
fsc10,willie nelson,,"expelled Indian son, returns",Barbarosa,
fsc10,gary busey,,,,
fsc10,gilbert roland,,"patriarch, father-in-law",Don Braulio Zavala,
fsc13,lindsay crouse,,scientist,,
fsc13,john lone,,,,
fsc15,meryl streep,"hero, psychopath",neurotic English fighter in the French Resistance,,
fsc15,charles dance,"savior, victim",foreign service officer,,
fsc15,tracey ullman,savior,English pal,,
fsc15,john gielgud,hero,"wartime lover, parachutist",Darwin,
fsc15,sting,,unfeeling lover,,
fsc15,ian mckellen,,,,
fsc15,sam neill,,,,
fsc18,steve martin,,"big-nosed, modern Cyrano de Bergerac",C.D. Bales,
fsc20,meryl streep,suspect,"suspect, religious, hard scrappy mother",Lindy,
fsc20,sam neill,wimp,"wimp, father, pastor",,
fsc25,sean connery,,boozy publisher,Barley,
fsc25,michelle pfeiffer,,"heroic Russian editor, love",Katya,
fsc25,roy scheider,agent,US intelligence agent,,
fsc25,klaus maria brandauer,,physicist author,Dante,
fsc25,james fox,agent,donnish British intelligence agent,,
fsc27,tom selleck,,,,
fsc29,stockard channing,,"attractive, art dealer's wife",Ouisa,AAN
fsc29,donald sutherland,,"older husband, art dealer",Flan Kittredge,
fsc29,ian mckellen,,,,
fsc29,bruce davison,,,,
fsc29,mary beth hurt,,,,
fsc29,anthony michael hall,,gay MIT Nerd,Trent,
fsc29,arlene dahl,cameo role,dinner hostess,,
fsc31,meg ryan,,"Einstein's niece, looks for high IQ",Katherine Boyd,
fsc31,walter matthau,,"physicist, mathematician",Albert Einstein,
fsh10,kerry mack,,,,
fsh10,ralph schicha,,,,
fst10,lionel atwill,,mad doctor,Otto vonNiemann,
fst10,lionel belmore,,mayor,,
fst10,dwight frye,,idiot batkeeper,,
fst10,fay wray,,almost victim,,
fst10,melvyn douglas,,hero,,
fst20,arthur lake,,bumbling huband,Dagwood Bumstead,
fst20,penny singleton,,competent wife,Blondie,
fst20,jonathan hale,,boss,Mr.~Dithers,
fst20,gene lockhart,,neighbor,,
fst20,ann doran,,daughter,,
ft2,jeanpierre leaud,,alienated adolescent,Antoine Doinel,
ft3,charles aznavour,,sad-faced pianist,Charlie,
ft3,daniel boulanger,,,,
ft4,jeanne moreau,,"indecisive, destructive, marries Jim, suicide",,
ft6,jean desailly,villain,"author, unfaithful, shot",,
ft6,francoise dorleac,innocent,"stewardess, mistress",,
ft7,oskar werner,,fascist,,
ft7,julie christie,,,,
ft7,cyril cusack,,,,
ft7,anton diffring,,,,
ft7,jeremy spenser,,,,
ft7,mark lester,,,,
ft8,jeanne moreau,,"melancholy bride, looses fianc\'ee, kills villains",Julie,
ft8,michel bouquet,,"artist, falls for Julie, killed by arrow",,
ft8,charles denner,,"politician, aphixiated in closet",,
ft8,jeanclaude brialy,,"bridegroom's friend, guesses Julie's identity",,
ft8,michel lonsdale,,"used car dealer, stabbed in jail",,
ft9,jeanpierre leaud,,shy detective,,
ft9,delphine seyrig,,"older woman, love",,
ft10,jeanpaul belmondo,,"plantation owner, cheated",,
ft10,catherine deneuve,,mail order bride,,
ft10,michel bouquet,,,,
ft10,nelly borgeaud,,,,
ft11,jean daste,,,,
ft12,jeanpierre leaud,,unfaithful husband,,
ft13,kika markham,,second girl,,
ft13,jeanpierre leaud,,"shared lover, loses both",,
ft14,claude brasseur,,"sociologist, lover",,
ft14,charles denner,,father,,
ft15,jacqueline bisset,,movie star,,
ft15,jeanpierre aumont,,aging actor,,
ft15,jeanpierre leaud,,lovestruck lead,,
ft15,alexandra stewart,,,,
ft15,nathalie baye,,,,
ft16,isabelle adjani,,"tempestuous author, daughter of Victor Hugo, loves, disintegrates",,AAN
ft20,charles denner,,"engineer, lover, dies",,
ft20,brigitte fossey,,"editor, seduced",,
ft20,nelly borgeaud,,risky lover,,
ft20,genevieve fontanel,,"store owner, rejects him",,
ft20,nathalie baye,,,,
ft20,sabine glaser,,,,
ft20,martine chassaing,,,,
ft20,roselyne puyo,,,,
ft20,anna perrier,,svelte blonde babysitter,,
ft20,monique dury,,,,
ft20,nella barnier,,,,
ft20,m.j. montfajon,,nurse,,
ft20,leslie caron,,former sweetheart,,
ft20,jean daste,,urologist,,
ft20,roger leenhardt,,publisher,,
ft21,nathalie baye,,,,
ft21,jean daste,,,,
ft22,jeanpierre leaud,,unfaithful husband,Antoine Doinel,
ft24,catherine deneuve,,"actress, director's faithful wife",,
ft24,gerard depardieu,,Resistance-prone actor,,
ft28,gerard depardieu,,"former lover, remarried",,
fta10,cathy moriarty,,stripper aunt,Elise,
ftr12,antonio banderas,,seducer,,
ftr14,antonio banderas,,art hustler,"Art Dodge, Bart Dodge",
ftr14,melanie griffith,,"love, one of twins",,
ftu7,adolphe menjou,,"broke marquis, incorporated, sold",,
ftu7,chester conklin,,creditor,,
ftu10,clara bow,,drug store girl,,
ftu10,fredric march,,sailor boyfriend,,
ftu10,rex bell,,,,
ftu15,roland young,hero,,,
ftu15,cary grant,hero,"Olympic javelin thrower, surprises wife",,
ftu15,thelma todd,hero,,,
ftu15,claire dodd,hero,,,
ftu19,bing crosby,,loose-living radio singer,Bing Hornsby,
ftu19,george burns,,,George,
ftu19,gracie allen,,,Gracie,
ftu19,leila hyams,savior,"fiancee, jilts Bing",Anita Rogers,
ftu19,cab calloway,Musc,scat singer,Cab Calloway,
ftu20,eddie cantor,,dreamer,,
ftu20,gloria stuart,,,,
ftu20,edward arnold,,,,
ftu20,alan mowbray,,,,
ftu20,verree teasdale,,,,
ftu20,david manners,,,,
ftu20,paulette goddard,,chorines,,
ftu20,lucille ball,,chorine,,
ftu23,bing crosby,,American waiter,,
ftu23,kitty carlisle,,princess,,
ftu23,roland young,,,,
ftu23,alison skipworth,,,,
ftu23,reginald owen,,,,
ftu23,akim tamiroff,,,,
ftu25,edward arnold,villain,corrupt politician,,
ftu25,george raft,,,,
ftu25,claire dodd,,senator's daughter,,
ftu25,ray milland,,,,
ftu50,alan ladd,,,,
ftu50,robert preston,,,,
ftu50,laird cregar,,,,
ftu50,tully marshall,,,,
ftu50,mikhail rasumny,,,,
ftu50,marc lawrence,,,,
ftu60,william bendix,,"barge driver, rogue",Don Juan,
ftu60,phil silvers,,,,
ftu60,joan blondell,,New York wife,,
ftu60,mary treen,,New Jersey wife,,
ftu60,anne revere,,,,
ftu60,george macready,,,,
fwa10,carol kane,,,,
fwa10,charles durning,,,,
fwa10,colleen dewhurst,,,,
fwh5,whitney houston,,,,
fwh5,angela bassett,,abandoned wife,,
fwh10,sandra bullock,,separated,,
fwh10,gena rowlands,,mother,,
fws10,bo svenson,,,Rick,
fws10,henry silva,,rich kidnapper,Perez,
fws10,van johnson,,commander,Howard,
fwx10,roddy mcdowall,,poor kid,,
fwx10,elizabeth taylor,,baron's granddaughter,,
fwx10,pal,animal,faithful collie,Lassie,
fwx10,donald crisp,,father,,
fwx10,edmund gwenn,,peddler,,
fwx10,may whitty,,,,
fwx10,nigel bruce,,"baron, buys Lassie",,
fwx10,elsa lanchester,,mother,,
fwx10,ben webster,,,,
fwx15,elizabeth taylor,,,,
fwx15,frank morgan,,,,
fwx15,tom drake,,,,
fwx18,edmund gwenn,,,,
fwx18,donald crisp,,,,
fwx18,tom drake,,,,
fwx20,margaret obrien,,orphan,,
fwx20,herbert marshall,,moody uncle,,
fwx20,elsa lanchester,,,,
fwx20,dean stockwell,,,,
fwx30,walter pidgeon,,,,
fwx30,anne francis,,,,
fwx30,leslie nielsen,,,,
fxb10,francis ford coppola,,director,,
fxb10,harvey keitel,,fired actor,,
fxb10,martin sheen,,sick actor,,
fz6,gary cooper,,,,
fz8,teresa wright,,fiancee,,
fz8,everett sloane,,doctor,,
fz8,howard stjohn,,,,
fz10,gary cooper,agent,sherriff,,AA
fz10,grace kelly,,"bride, wants to forsake him",,
fz10,lloyd bridges,,,,
fz10,thomas mitchell,,,,
fz10,katy jurado,,,,
fz10,otto kruger,,,,
fz10,lon chaney,,,,
fz10,lee vancleef,,desperado,,
fz11,julie harris,,"teenager, wnats to join couple, gets wise",Frankie,AAN
fz11,ethel waters,,housekeeper,Berenice,
fz11,brandon dewilde,,young cousin,,
fz11,arthur franz,,"brother, getting married",,
fz11,nancy gates,,brother's fiancee,,
fz11,james edwards,,"young boy, dies",,
fz12,burt lancaster,hero,"tough, fair sergeant, protects Prewitt",Tom Warden,AA
fz12,deborah kerr,love interest,"captain's wife, lost child, makes out with Warden",Karen,AAN
fz12,frank sinatra,,"spirited soldier, AWOL, thrown into the stockade, dies",Maggio,AA
fz12,montgomery clift,,"hard-headed army bugler, ex-boxer, taunted, falls for Lorene",Prewitt,AAN
fz12,ernest borgnine,innocent,"nasty stockade sergeant, causes Maggio'a death, stabbed by Prewitt",Fatso Judson,
fz12,donna reed,,"nice prostitute, wants to become proper","Lorene, Alma",AA
fz12,barbara morrison,,madam,Mrs. Gifford,
fz13,gordon macrae,,"cowboy, falls for farmer's daughter",Curly,
